ObjectID,Source,Group,Subgroup,Title,Category,CategoriesWrapped,StartDate,EndDate,LocationName,Address,Latitude,Longitude,Borough,URL,MinAge,MaxAge,Image,Icon
950,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Gertrude Ederle Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Gertrude Ederle Recreation Center,Between 59th Street and 60th Street and Amsterdam Avenue and West End Avenue,40.771337744717,-73.98848224009,Manhattan,https://www.nycgovparks.org/events/2026/06/09/kids-in-motions-gertrude-ederle-playground,0,12,,arts-and-crafts
951,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/05/27/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
952,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/05/28/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
953,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/05/29/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
954,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/05/30/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
955,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/02/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
956,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/03/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
957,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/04/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
958,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/05/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
959,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-06T14:00:00.000Z,2026-06-06T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/06/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
960,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Mathews-Palmer Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Mathews-Palmer Playground,"West 45th or West 46th Streets, between 9th and 10th Avenues",40.76139831543,-73.992698669434,Manhattan,https://www.nycgovparks.org/events/2026/06/09/kids-in-motion-mathewspalmer-playground,0,12,,arts-and-crafts
961,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/05/27/kids-in-motion-seward-park,0,12,,arts-and-crafts
962,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/05/28/kids-in-motion-seward-park,0,12,,arts-and-crafts
963,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/05/29/kids-in-motion-seward-park,0,12,,arts-and-crafts
964,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/05/30/kids-in-motion-seward-park,0,12,,arts-and-crafts
965,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/02/kids-in-motion-seward-park,0,12,,arts-and-crafts
966,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/03/kids-in-motion-seward-park,0,12,,arts-and-crafts
967,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/04/kids-in-motion-seward-park,0,12,,arts-and-crafts
968,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/05/kids-in-motion-seward-park,0,12,,arts-and-crafts
969,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-06T14:00:00.000Z,2026-06-06T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/06/kids-in-motion-seward-park,0,12,,arts-and-crafts
970,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Seward Park,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Seward Park,"Canal St, Essex St, Jefferson St and E Broadway",40.714499,-73.989886,Manhattan,https://www.nycgovparks.org/events/2026/06/09/kids-in-motion-seward-park,0,12,,arts-and-crafts
971,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/05/27/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
972,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/05/28/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
973,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/05/29/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
974,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/05/30/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
975,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/02/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
976,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/03/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
977,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/04/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
978,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/05/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
979,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-06T14:00:00.000Z,2026-06-06T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/06/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
980,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Sol Lain Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Sol Lain Plgd,"E. Broadway, Henry St., Gouverneur St.",40.71419906616211,-73.98380279541016,Manhattan,https://www.nycgovparks.org/events/2026/06/09/kids-in-motion-sol-lain-playground,0,12,,arts-and-crafts
981,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/05/27/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
982,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/05/28/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
983,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/05/29/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
984,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/05/30/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
985,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/02/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
986,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/03/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
987,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/04/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
988,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/05/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
989,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-06T14:00:00.000Z,2026-06-06T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/06/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
990,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Austin J. McDonald's Playground,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Austin J. McDonald Playground,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",40.629100799561,-74.115501403809,Staten Island,https://www.nycgovparks.org/events/2026/06/09/kim-austin-j-mcdonalds-playground,0,12,,arts-and-crafts
991,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/05/27/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
992,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/05/28/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
993,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/05/29/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
994,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/05/30/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
995,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/02/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
996,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/03/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
997,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/04/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
998,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/05/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
999,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-06T14:00:00.000Z,2026-06-06T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/06/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
1000,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,Hoover- Manton Playgrounds,"arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-09T14:00:00.000Z,2026-06-09T22:00:00.000Z,Hoover - Manton Playgrounds,"Manton St. bet. 83 Ave., 134 St. and Main St.",40.711898803711,-73.821601867676,Queens,https://www.nycgovparks.org/events/2026/06/09/kim-hoover-manton-playgrounds,0,12,,arts-and-crafts
1001,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-27T14:00:00.000Z,2026-05-27T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/05/27/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1002,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-28T14:00:00.000Z,2026-05-28T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/05/28/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1003,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-29T14:00:00.000Z,2026-05-29T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/05/29/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1004,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-05-30T14:00:00.000Z,2026-05-30T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/05/30/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1005,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-02T14:00:00.000Z,2026-06-02T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/06/02/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1006,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-03T14:00:00.000Z,2026-06-03T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/06/03/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1007,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-04T14:00:00.000Z,2026-06-04T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/06/04/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
1008,kids-in-motion,kids-in-motion,kids-in-motion_arts-and-crafts,"Phil ""Scooter"" Rizzuto Park","arts-and-crafts,sports,kids,*",",arts-and-crafts,sports,kids,*,",2026-06-05T14:00:00.000Z,2026-06-05T22:00:00.000Z,"Phil ""Scooter"" Rizzuto Park","Atlantic Ave., 95 Ave. bet. 127 St. and 125 St.",40.694295031495,-73.821800351143,Queens,https://www.nycgovparks.org/events/2026/06/05/kim-phil-scooter-rizzuto-park,0,12,,arts-and-crafts
